,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
4982,Lamborghini,Gallardo,2012,premium unleaded (required),550,10,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,12,1158,187900
4983,Lamborghini,Gallardo,2012,premium unleaded (required),570,10,MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,20,12,1158,237600
4984,Lamborghini,Gallardo,2012,premium unleaded (required),550,10,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,13,1158,191900
4985,Lamborghini,Gallardo,2012,premium unleaded (required),560,10,MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,12,1158,202000
4986,Lamborghini,Gallardo,2013,premium unleaded (required),560,10,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,13,1158,202000
4987,Lamborghini,Gallardo,2013,premium unleaded (required),560,10,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,20,13,1158,225400
4988,Lamborghini,Gallardo,2013,premium unleaded (required),570,10,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Convertible,20,13,1158,248000
4989,Lamborghini,Gallardo,2013,premium unleaded (required),550,10,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,12,1158,191900
4990,Lamborghini,Gallardo,2013,premium unleaded (required),570,10,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,20,13,1158,237600
4991,Lamborghini,Gallardo,2013,premium unleaded (required),550,10,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,20,12,1158,209500
4992,Lamborghini,Gallardo,2014,premium unleaded (required),550,10,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,20,12,1158,209500
4993,Lamborghini,Gallardo,2014,premium unleaded (required),550,10,AUTOMATED_MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,14,1158,191900
4994,Lamborghini,Gallardo,2014,premium unleaded (required),570,10,MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Convertible,20,13,1158,251600
4995,Lamborghini,Gallardo,2014,premium unleaded (required),550,10,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,12,1158,191900
4996,Lamborghini,Gallardo,2014,premium unleaded (required),560,10,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,15,1158,198900
4997,Lamborghini,Gallardo,2014,premium unleaded (required),570,10,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,20,13,1158,256300
4998,Lamborghini,Gallardo,2014,premium unleaded (required),560,10,MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,13,1158,202000
4999,Lamborghini,Gallardo,2014,premium unleaded (required),570,10,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,20,13,1158,241200
5000,Lamborghini,Gallardo,2014,premium unleaded (required),570,10,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Convertible,20,14,1158,251600
5001,Lamborghini,Gallardo,2014,premium unleaded (required),570,10,MANUAL,all wheel drive,2.0,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,20,13,1158,241200
5002,Lamborghini,Gallardo,2014,premium unleaded (required),560,10,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,20,14,1158,202000
5003,Lamborghini,Gallardo,2014,premium unleaded (required),560,10,AUTOMATED_MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,20,13,1158,225400
5004,Lamborghini,Gallardo,2014,premium unleaded (required),560,10,MANUAL,all wheel drive,2.0,"Exotic,High-Performance",Compact,Convertible,20,13,1158,225400
5005,Hyundai,Genesis Coupe,2014,premium unleaded (recommended),348,6,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,16,1439,29350
5006,Hyundai,Genesis Coupe,2014,premium unleaded (recommended),348,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,25,16,1439,32150
5007,Hyundai,Genesis Coupe,2014,premium unleaded (recommended),274,4,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Coupe,27,17,1439,26350
5008,Hyundai,Genesis Coupe,2014,premium unleaded (recommended),348,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,25,16,1439,34600
5009,Hyundai,Genesis Coupe,2014,premium unleaded (recommended),274,4,AUTOMATIC,rear wheel drive,2.0,Performance,Midsize,Coupe,27,17,1439,29300
5010,Hyundai,Genesis Coupe,2014,premium unleaded (recommended),348,6,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,16,1439,33400
5011,Hyundai,Genesis Coupe,2014,premium unleaded (recommended),274,4,MANUAL,rear wheel drive,2.0,Performance,Midsize,Coupe,27,19,1439,27200
5012,Hyundai,Genesis Coupe,2015,premium unleaded (recommended),348,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,25,16,1439,27950
5013,Hyundai,Genesis Coupe,2015,premium unleaded (recommended),348,6,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,16,1439,26750
5014,Hyundai,Genesis Coupe,2015,premium unleaded (recommended),348,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,25,16,1439,34600
5015,Hyundai,Genesis Coupe,2015,premium unleaded (recommended),348,6,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,16,1439,33400
5016,Hyundai,Genesis Coupe,2015,premium unleaded (recommended),348,6,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,16,1439,29500
5017,Hyundai,Genesis Coupe,2016,premium unleaded (recommended),348,6,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,17,1439,26950
5018,Hyundai,Genesis Coupe,2016,premium unleaded (recommended),348,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,25,16,1439,34950
5019,Hyundai,Genesis Coupe,2016,premium unleaded (recommended),348,6,AUTOMATIC,rear wheel drive,2.0,High-Performance,Midsize,Coupe,25,16,1439,28150
5020,Hyundai,Genesis Coupe,2016,premium unleaded (recommended),348,6,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,17,1439,29900
5021,Hyundai,Genesis Coupe,2016,premium unleaded (recommended),348,6,MANUAL,rear wheel drive,2.0,High-Performance,Midsize,Coupe,24,17,1439,33750
5022,Hyundai,Genesis,2014,regular unleaded,333,6,AUTOMATIC,rear wheel drive,4.0,Luxury,Large,Sedan,27,18,1439,35200
5023,Hyundai,Genesis,2014,premium unleaded (recommended),429,8,AUTOMATIC,rear wheel drive,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,23,15,1439,47400
5024,Hyundai,Genesis,2015,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,23,15,1439,51500
5025,Hyundai,Genesis,2015,regular unleaded,311,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,18,1439,38000
5026,Hyundai,Genesis,2015,regular unleaded,311,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,16,1439,40500
5027,Hyundai,Genesis,2016,regular unleaded,311,6,AUTOMATIC,all wheel drive,4.0,"Luxury,Performance",Large,Sedan,25,16,1439,41250
5028,Hyundai,Genesis,2016,regular unleaded,311,6,AUTOMATIC,rear wheel drive,4.0,"Luxury,Performance",Large,Sedan,29,18,1439,38750
5029,Hyundai,Genesis,2016,premium unleaded (recommended),420,8,AUTOMATIC,rear wheel drive,4.0,"Luxury,High-Performance",Large,Sedan,23,15,1439,53850
5030,Maserati,Ghibli,2015,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4.0,"Exotic,Luxury,High-Performance",Midsize,Sedan,25,15,238,77900
5031,Maserati,Ghibli,2015,premium unleaded (required),345,6,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Midsize,Sedan,25,15,238,69800
5032,Maserati,Ghibli,2016,premium unleaded (required),404,6,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Midsize,Sedan,24,16,238,76050
5033,Maserati,Ghibli,2016,premium unleaded (required),345,6,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Midsize,Sedan,24,17,238,70600
5034,Maserati,Ghibli,2016,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4.0,"Exotic,Luxury,High-Performance",Midsize,Sedan,24,16,238,78550
5035,Maserati,Ghibli,2017,premium unleaded (required),404,6,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Midsize,Sedan,24,16,238,77200
5036,Maserati,Ghibli,2017,premium unleaded (required),404,6,AUTOMATIC,all wheel drive,4.0,"Exotic,Luxury,High-Performance",Midsize,Sedan,24,16,238,79700
5037,Maserati,Ghibli,2017,premium unleaded (required),345,6,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,High-Performance",Midsize,Sedan,24,17,238,71600
5038,Rolls-Royce,Ghost Series II,2015,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,286750
5039,Rolls-Royce,Ghost Series II,2015,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,319400
5040,Rolls-Royce,Ghost Series II,2016,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,295850
5041,Rolls-Royce,Ghost Series II,2016,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,329325
5042,Rolls-Royce,Ghost,2012,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,Performance",Large,Sedan,20,13,86,250000
5043,Rolls-Royce,Ghost,2012,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,Performance",Large,Sedan,20,13,86,290000
5044,Rolls-Royce,Ghost,2013,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,296000
5045,Rolls-Royce,Ghost,2013,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,256650
5046,Rolls-Royce,Ghost,2014,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,263200
5047,Rolls-Royce,Ghost,2014,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4.0,"Exotic,Luxury,Performance",Large,Sedan,21,13,86,303300
5048,Mercedes-Benz,GL-Class,2014,diesel,240,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Large,4dr SUV,26,19,617,63000
5049,Mercedes-Benz,GL-Class,2014,premium unleaded (required),362,8,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Large,4dr SUV,19,14,617,64550
5050,Mercedes-Benz,GL-Class,2014,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Large,4dr SUV,18,13,617,88600
5051,Mercedes-Benz,GL-Class,2014,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Large,4dr SUV,17,13,617,118160
5052,Mercedes-Benz,GL-Class,2015,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Large,4dr SUV,17,13,617,119450
5053,Mercedes-Benz,GL-Class,2015,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Large,4dr SUV,18,13,617,89950
5054,Mercedes-Benz,GL-Class,2015,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Large,4dr SUV,21,17,617,65200
5055,Mercedes-Benz,GL-Class,2015,diesel,240,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Large,4dr SUV,26,19,617,63600
5056,Mercedes-Benz,GL-Class,2016,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Large,4dr SUV,18,13,617,89950
5057,Mercedes-Benz,GL-Class,2016,diesel,240,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Large,4dr SUV,26,19,617,63600
5058,Mercedes-Benz,GL-Class,2016,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Large,4dr SUV,21,17,617,65200
5059,Mercedes-Benz,GL-Class,2016,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Large,4dr SUV,17,13,617,119450
5060,Mercedes-Benz,GLA-Class,2015,premium unleaded (required),208,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,35,25,617,31300
5061,Mercedes-Benz,GLA-Class,2015,premium unleaded (required),208,4,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,32,24,617,33300
5062,Mercedes-Benz,GLA-Class,2015,premium unleaded (required),355,4,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Compact,4dr SUV,29,23,617,48300
5063,Mercedes-Benz,GLA-Class,2016,premium unleaded (required),375,4,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Compact,4dr SUV,29,22,617,49580
5064,Mercedes-Benz,GLA-Class,2016,premium unleaded (required),208,4,AUTOMATED_MANUAL,front wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,35,25,617,32500
5065,Mercedes-Benz,GLA-Class,2016,premium unleaded (required),208,4,AUTOMATED_MANUAL,all wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,32,24,617,34500
5066,Mercedes-Benz,GLA-Class,2017,premium unleaded (required),375,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Compact,4dr SUV,28,22,617,49900
5067,Mercedes-Benz,GLA-Class,2017,premium unleaded (required),208,4,AUTOMATIC,front wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,33,24,617,32850
5068,Mercedes-Benz,GLA-Class,2017,premium unleaded (required),208,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Compact,4dr SUV,31,23,617,34850
5069,Mercedes-Benz,GLC-Class,2016,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,22,617,38950
5070,Mercedes-Benz,GLC-Class,2016,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,21,617,40950
5071,Mercedes-Benz,GLC-Class,2017,premium unleaded (recommended),241,4,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,22,617,39150
5072,Mercedes-Benz,GLC-Class,2017,premium unleaded (recommended),241,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,28,21,617,41150
5073,Mercedes-Benz,GLE-Class Coupe,2016,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,17,617,65100
5074,Mercedes-Benz,GLE-Class Coupe,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,18,14,617,109300
5075,Mercedes-Benz,GLE-Class Coupe,2017,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,Performance",Midsize,4dr SUV,23,17,617,69650
5076,Mercedes-Benz,GLE-Class Coupe,2017,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,18,14,617,110650
5077,Mercedes-Benz,GLE-Class,2016,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,22,18,617,64600
5078,Mercedes-Benz,GLE-Class,2016,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,99950
5079,Mercedes-Benz,GLE-Class,2016,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,24,18,617,51100
5080,Mercedes-Benz,GLE-Class,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,107100
5081,Mercedes-Benz,GLE-Class,2016,diesel,201,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,29,22,617,52500
5082,Mercedes-Benz,GLE-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,17,617,53600
5083,Mercedes-Benz,GLE-Class,2017,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,108840
5084,Mercedes-Benz,GLE-Class,2017,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,17,13,617,101690
5085,Mercedes-Benz,GLE-Class,2017,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,23,18,617,65650
5086,Mercedes-Benz,GLE-Class,2017,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,23,18,617,52000
5087,Mercedes-Benz,GLE-Class,2017,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,22,18,617,54500
5088,Volkswagen,GLI,2008,premium unleaded (required),200,4,AUTOMATED_MANUAL,front wheel drive,4.0,Performance,Compact,Sedan,29,22,873,25375
5089,Volkswagen,GLI,2008,premium unleaded (required),200,4,MANUAL,front wheel drive,4.0,Performance,Compact,Sedan,29,20,873,24300
5090,Volkswagen,GLI,2009,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4.0,Performance,Compact,Sedan,31,21,873,24770
5091,Volkswagen,GLI,2009,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4.0,Performance,Compact,Sedan,29,22,873,25870
5092,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4.0,Performance,Midsize,Sedan,32,24,873,26895
5093,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4.0,Performance,Midsize,Sedan,33,22,873,25795
5094,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4.0,Performance,Midsize,Sedan,33,22,873,26695
5095,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4.0,Performance,Midsize,Sedan,32,24,873,24845
5096,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4.0,Performance,Midsize,Sedan,32,24,873,27795
5097,Volkswagen,GLI,2012,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4.0,Performance,Midsize,Sedan,33,22,873,23745
5098,Mercedes-Benz,GLK-Class,2013,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,25,19,617,37090
5099,Mercedes-Benz,GLK-Class,2013,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,24,19,617,39090
5100,Mercedes-Benz,GLK-Class,2013,diesel,200,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,33,24,617,38590
5101,Mercedes-Benz,GLK-Class,2014,diesel,200,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,33,24,617,38980
5102,Mercedes-Benz,GLK-Class,2014,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Midsize,4dr SUV,24,19,617,39480
5103,Mercedes-Benz,GLK-Class,2014,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,25,19,617,37480
5104,Mercedes-Benz,GLK-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,25,19,617,37900
5105,Mercedes-Benz,GLK-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Midsize,4dr SUV,25,18,617,39900
5106,Mercedes-Benz,GLK-Class,2015,diesel,200,4,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,4dr SUV,33,24,617,39400
5107,Mercedes-Benz,GLS-Class,2017,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4.0,"Crossover,Factory Tuner,Luxury,High-Performance",Large,4dr SUV,17,13,617,124100
5108,Mercedes-Benz,GLS-Class,2017,premium unleaded (required),449,8,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Performance",Large,4dr SUV,18,14,617,93850
5109,Mercedes-Benz,GLS-Class,2017,premium unleaded (required),362,6,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury",Large,4dr SUV,22,17,617,68700
5110,Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,AUTOMATED_MANUAL,all wheel drive,4.0,Crossover,Compact,Wagon,30,22,873,26950
5111,Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,AUTOMATED_MANUAL,all wheel drive,4.0,Crossover,Compact,Wagon,30,22,873,32890
5112,Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,AUTOMATED_MANUAL,all wheel drive,4.0,Crossover,Compact,Wagon,30,22,873,30530
5113,Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,MANUAL,all wheel drive,4.0,Crossover,Compact,Wagon,30,22,873,25850
5114,Volkswagen,Golf Alltrack,2017,regular unleaded,170,4,MANUAL,all wheel drive,4.0,Crossover,Compact,Wagon,30,22,873,29430
5115,Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,MANUAL,front wheel drive,2.0,"Hatchback,Performance",Compact,2dr Hatchback,34,25,873,29280
